course_id,module_number,module_title,lesson_number,lesson_title,lesson_token,is_video,is_homework
ac634845fb0350d0e9d49078aaa4b68f,1,Основной функционал Excel,5,Многокритериальная сортировка (по нескольким полям в заданном порядке),2ff90fbc-fe3b-433c-b3fb-76b98b613dea,true,false
ac634845fb0350d0e9d49078aaa4b68f,1,Основной функционал Excel,6,Фильтры в Excel. Фильтрация по одному полю,ae64c6ac-c99e-490d-8a54-ab2655fcba51,true,false
ac634845fb0350d0e9d49078aaa4b68f,1,Основной функционал Excel,7,Фильтры в Excel. Фильтрация по нескольким полям,6d956b9d-2eb2-4868-992a-fa87f62528b7,true,false
ac634845fb0350d0e9d49078aaa4b68f,1,Основной функционал Excel,8,"Фильтры в Excel. Сложные условия фильтрации (числовые фильтры, текстовые фильтры, фильтр по дате)",e58dac60-2099-42ea-99e4-55a68d791e2e,true,false
ac634845fb0350d0e9d49078aaa4b68f,1,Основной функционал Excel,9,Отмена действий в Excel. «Горячие» клавиши Ctrl+Z и Ctrl+Y,6b7db2c9-8d2c-47f1-b46e-1f8853c84041,true,false
ac634845fb0350d0e9d49078aaa4b68f,1,Основной функционал Excel,10,"Работа с листами рабочей книги Excel. Создание, копирование, перемещение, переименование, удаление.",73599f2c-780e-4522-9b9d-40b6028aba3f,true,false
ac634845fb0350d0e9d49078aaa4b68f,1,Основной функционал Excel,11,Домашняя работа,3f8ddbc4-7252-4ed8-92eb-337030ea8f45,false,true
ac634845fb0350d0e9d49078aaa4b68f,2,Основной функционал Excel (продолжение),1,Введение,76837d0e-506c-4070-bf16-59daebede148,true,false
ac634845fb0350d0e9d49078aaa4b68f,2,Основной функционал Excel (продолжение),2,"Копирование, вырезание, вставка строк, столбцов и ячеек. Горячие клавиши Ctrl + C, Ctrl + X, Ctrl + V. Вставка вместо существующих данных, вставка со сдвигом.",f4eafb3b-a28d-41b4-8175-104b1f11a3c3,true,false
ac634845fb0350d0e9d49078aaa4b68f,2,Основной функционал Excel (продолжение),3,"Удаление дубликатов. По одному полю, по всем полям, с выбором полей.",7e6fa091-653d-46b1-97c9-884635d3eb2c,true,false
ac634845fb0350d0e9d49078aaa4b68f,2,Основной функционал Excel (продолжение),4,"Инструмент «Текст по столбцам». Разделение данных по разделителю, по фиксированной ширине.",51ba0ce8-6bb1-4d58-99fc-81143a9823b7,true,false
ac634845fb0350d0e9d49078aaa4b68f,2,Основной функционал Excel (продолжение),5,"«Протягивание» (автозаполнение) значений в ячейках. Числа, даты, автозаполнение с заданным шагом.",ca5a8335-ecd5-4c09-97d7-8110fb20c0f7,true,false
ac634845fb0350d0e9d49078aaa4b68f,2,Основной функционал Excel (продолжение),6,"Работа с большими таблицами: масштаб, закрепление областей",76d74828-ce5c-43cd-8094-316f567d64ce,true,false
ac634845fb0350d0e9d49078aaa4b68f,2,Основной функционал Excel (продолжение),7,Домашняя работа,9b5aed61-0338-425f-be4b-8ef1f91ba866,false,true
ac634845fb0350d0e9d49078aaa4b68f,3,Формулы и функции Excel. Введение,1,"Начало работы с формулами. Простейшие формулы (арифметические действия +, -, *, /, сложение строк &).",60189f15-3c27-4cff-9b5f-a1faa54e2264,true,false
ac634845fb0350d0e9d49078aaa4b68f,3,Формулы и функции Excel. Введение,2,Виды функций. Способы ввода функций. Поиск функций для английской версии Excel.,947197e2-c843-4fb9-8e82-5d3b79d3761e,true,false
ac634845fb0350d0e9d49078aaa4b68f,3,Формулы и функции Excel. Введение,3,Домашняя работа,e805b001-815c-4ff0-bd0c-9b9c8e7e4413,false,true
ac634845fb0350d0e9d49078aaa4b68f,4,Формулы и функции Excel. Продолжаем работать с формулами,1,Способы ввода функций. Просмотр подсказок и справки. Мастер функций. Копирование ячеек с формулами. Функция ВПР,f355a9c5-be58-4464-8b63-d51a5210d741,true,false
ac634845fb0350d0e9d49078aaa4b68f,4,Формулы и функции Excel. Продолжаем работать с формулами,2,Функция ВПР с интервальным просмотром,3d7f4c50-d344-429f-8df6-40de1bf95955,true,false
ac634845fb0350d0e9d49078aaa4b68f,4,Формулы и функции Excel. Продолжаем работать с формулами,3,Функция ГПР. Аналог ВПР для просмотра вдоль строк.,ba907527-631b-452f-b551-0aa72df2dc7a,true,false
ac634845fb0350d0e9d49078aaa4b68f,4,Формулы и функции Excel. Продолжаем работать с формулами,4,Функция ЕСЛИ. Вывод различных значений в зависимости от условия.,45401829-01ff-4361-a136-55150baffad2,true,false
ac634845fb0350d0e9d49078aaa4b68f,4,Формулы и функции Excel. Продолжаем работать с формулами,5,"Текстовые формулы СЖПРОБЕЛЫ, ПРОПНАЧ, ЛЕВСИМВ, ПРАВСИМВ, ПРОПИСН",f672ffb8-2b8e-4f57-b067-17ae078935de,true,false
ac634845fb0350d0e9d49078aaa4b68f,4,Формулы и функции Excel. Продолжаем работать с формулами,6,"Вложенные формулы, принципы последовательного создания вложенной формулы (на примере функции ЕСЛИ)",ba8ad141-4da6-47f4-8575-9bd8d7d51432,true,false
ac634845fb0350d0e9d49078aaa4b68f,4,Формулы и функции Excel. Продолжаем работать с формулами,7,Домашняя работа,0d8db5fc-8c90-4482-b7d1-555f098e9e33,false,true
ac634845fb0350d0e9d49078aaa4b68f,5,Формулы и функции Excel. Более сложные формулы,1,Комбинация нескольких условий. Функция И.,cfde3352-1dde-492e-bf01-6e6e05a24740,true,false
ac634845fb0350d0e9d49078aaa4b68f,5,Формулы и функции Excel. Более сложные формулы,2,Комбинация нескольких условий. Функция ИЛИ.,dba1105e-a3ee-4ccf-9e78-cef1d98dc2e7,true,false
ac634845fb0350d0e9d49078aaa4b68f,5,Формулы и функции Excel. Более сложные формулы,3,"Функции СЧЁТЕСЛИ, СУММЕСЛИ. Подсчёт и подсуммирование записей по условию",79e8c3f2-d868-423d-8949-d203c6fb3f81,true,false
ac634845fb0350d0e9d49078aaa4b68f,5,Формулы и функции Excel. Более сложные формулы,4,"Функции СЧЁТЕСЛИМН, СУММЕСЛИМН. Операторы для выборки",a008ecc1-0157-4e4e-9757-3a2cad8b81ac,true,false
ac634845fb0350d0e9d49078aaa4b68f,5,Формулы и функции Excel. Более сложные формулы,5,Домашняя работа,007824c1-c1bb-4032-875a-afc0cff2bc4e,false,true
ac634845fb0350d0e9d49078aaa4b68f,6,"Формулы и функции Excel. Работа с ошибками, проверка данных",1,"Функции ИНДЕКС, ПОИСКПОЗ. Расширенный аналог функции ВПР",bb2fa91a-00ae-422f-8d27-5c268c22b333,true,false
ac634845fb0350d0e9d49078aaa4b68f,6,"Формулы и функции Excel. Работа с ошибками, проверка данных",2,"Ошибки в формулах, обработка. Функция ЕСЛИОШИБКА",92d43fac-48a2-4a95-b0bc-a63672c5799c,true,false
ac634845fb0350d0e9d49078aaa4b68f,6,"Формулы и функции Excel. Работа с ошибками, проверка данных",3,Инструмент “Проверка данных”,9ebde3a1-5f8d-4827-b7f7-de57c3cbd6fe,true,false
ac634845fb0350d0e9d49078aaa4b68f,6,"Формулы и функции Excel. Работа с ошибками, проверка данных",4,Именованные диапазоны,a6b5e9e9-1812-4414-8c98-2412bdf60c08,true,false
ac634845fb0350d0e9d49078aaa4b68f,6,"Формулы и функции Excel. Работа с ошибками, проверка данных",5,Домашняя работа,48a9f44e-7ee9-40e1-ab75-ddae22cf11b6,false,true
ac634845fb0350d0e9d49078aaa4b68f,7, Визуализация данных Excel,1,Фильтр и сортировка по цвету,c0493756-20a8-4aee-97a3-cdad0ac4cc12,true,false
ac634845fb0350d0e9d49078aaa4b68f,7, Визуализация данных Excel,2,Условное форматирование,eebab41b-2b0a-4615-8970-2cf434906824,true,false
ac634845fb0350d0e9d49078aaa4b68f,7, Визуализация данных Excel,3,Графики и диаграммы в Excel,31e0c9f3-cd8e-4e1c-9083-eae1769bccef,true,false
ac634845fb0350d0e9d49078aaa4b68f,7, Визуализация данных Excel,4,Макеты и стили диаграмм,78ae37f7-8026-47f6-8f80-3cb3dae46958,true,false
ac634845fb0350d0e9d49078aaa4b68f,7, Визуализация данных Excel,5,Домашняя работа,d28c660d-9496-4846-a0c6-08c4f0e31887,false,true
ac634845fb0350d0e9d49078aaa4b68f,8,Сводные таблицы Excel,1,"Создание, преобразование, фильтрация",ed62e3d8-45dc-4809-98fd-1aaab5afb320,true,false
ac634845fb0350d0e9d49078aaa4b68f,8,Сводные таблицы Excel,2,"Фильтрация, форматирование, дополнительные поля",cb2531b9-47e6-4141-bedd-921d5a4b1702,true,false
ac634845fb0350d0e9d49078aaa4b68f,8,Сводные таблицы Excel,3,"Проценты, вычисляемые поля",849a90bb-4c92-48e9-a773-55aeccdadf42,true,false
ac634845fb0350d0e9d49078aaa4b68f,8,Сводные таблицы Excel,4,"Срезы, сводные диаграммы",3e009f23-2cbc-4aa7-8f54-9f455a84fac5,true,false
ac634845fb0350d0e9d49078aaa4b68f,8,Сводные таблицы Excel,5,Домашняя работа,fd28258d-1bab-4830-9124-e2240d540347,false,true
ac634845fb0350d0e9d49078aaa4b68f,9,Экзаменационная работа ,1,Экзаменационная работа,8d4b9cad-8418-42e1-899d-a0583c20b93e,false,true
bf27a4bf4ada4c756451703ea62a914f,1,"Введение в интернет-маркетинг: цели, инструменты, метрики, воронка продаж",1,Вводный урок,ee4ed4fc-99cf-4d76-9ff8-98f24cd3ce0a,true,false
bf27a4bf4ada4c756451703ea62a914f,1,"Введение в интернет-маркетинг: цели, инструменты, метрики, воронка продаж",2,Понятие интернет-маркетинга,dbb78131-978b-4478-9483-01119e26bfdd,true,false
bf27a4bf4ada4c756451703ea62a914f,1,"Введение в интернет-маркетинг: цели, инструменты, метрики, воронка продаж",3,Виды рекламы,b63b8d2d-dc6c-4bd5-9e27-e16e65f7c0f3,true,false
bf27a4bf4ada4c756451703ea62a914f,1,"Введение в интернет-маркетинг: цели, инструменты, метрики, воронка продаж",4,Как измерять эффективность рекламы,a4e7e36f-5974-40c6-9bf8-fea2ea17ae90,true,false
bf27a4bf4ada4c756451703ea62a914f,1,"Введение в интернет-маркетинг: цели, инструменты, метрики, воронка продаж",5,Что измерять?,cf0800eb-6e84-46c7-afc0-02942e3bd2b4,true,false
bf27a4bf4ada4c756451703ea62a914f,1,"Введение в интернет-маркетинг: цели, инструменты, метрики, воронка продаж",6,Построение воронки продаж,ec267ec4-5964-4700-9c12-549b539e8eb6,true,false
bf27a4bf4ada4c756451703ea62a914f,1,"Введение в интернет-маркетинг: цели, инструменты, метрики, воронка продаж",7,Домашняя работа,148dd02b-c203-4d35-a8a5-daf33fc02a82,false,true
bf27a4bf4ada4c756451703ea62a914f,2,"Исследование целевой аудитории: портретирование, анализ сайта, Customer Journey Map  (обновление от 18 марта 2019 г)",1,"Знаете, кто ваш клиент?",58c5a296-24fa-4819-ae28-c085687a281c,true,false
bf27a4bf4ada4c756451703ea62a914f,2,"Исследование целевой аудитории: портретирование, анализ сайта, Customer Journey Map  (обновление от 18 марта 2019 г)",2,Сегментация ЦА и составление портрета клиента,d1ddacdc-797c-4115-afd4-31a05cda738d,true,false
bf27a4bf4ada4c756451703ea62a914f,2,"Исследование целевой аудитории: портретирование, анализ сайта, Customer Journey Map  (обновление от 18 марта 2019 г)",3,Сбор данных,b19caa4b-bf5d-4db4-86fb-a65ffe63fc00,true,false
bf27a4bf4ada4c756451703ea62a914f,2,"Исследование целевой аудитории: портретирование, анализ сайта, Customer Journey Map  (обновление от 18 марта 2019 г)",4,Построение карты путей пользователя,dc58b42e-8440-4e08-9706-099b228fd534,true,false
bf27a4bf4ada4c756451703ea62a914f,2,"Исследование целевой аудитории: портретирование, анализ сайта, Customer Journey Map  (обновление от 18 марта 2019 г)",5,Особенности работы с ЦА на B2B рынке,adb3c366-72e3-430b-9d18-384ec30988a5,true,false
bf27a4bf4ada4c756451703ea62a914f,2,"Исследование целевой аудитории: портретирование, анализ сайта, Customer Journey Map  (обновление от 18 марта 2019 г)",6,Домашняя работа,bae729ef-e399-4ed8-a62b-c8195ed754aa,false,true
bf27a4bf4ada4c756451703ea62a914f,3,"SEO: больше, чем поисковая выдача (обновление от 30 января 2019 г)",1,Поисковые системы,24a3760d-6e3f-4bf0-92d3-2cc3f3b0c781,true,false
bf27a4bf4ada4c756451703ea62a914f,3,"SEO: больше, чем поисковая выдача (обновление от 30 января 2019 г)",2,Что такое SEO,54905985-9222-493c-bebe-cbdf4c6535b1,true,false
bf27a4bf4ada4c756451703ea62a914f,3,"SEO: больше, чем поисковая выдача (обновление от 30 января 2019 г)",3,Подбор ключевых фраз,69a2251d-fb46-4aa9-a266-ccf456ca7216,true,false
bf27a4bf4ada4c756451703ea62a914f,3,"SEO: больше, чем поисковая выдача (обновление от 30 января 2019 г)",4,Кластеризация и распределение ключевых фраз,185381b9-c713-42ab-abd2-c4f255047d33,true,false
bf27a4bf4ada4c756451703ea62a914f,3,"SEO: больше, чем поисковая выдача (обновление от 30 января 2019 г)",5,Внутренние факторы: мета-теги,2d2a89fe-e53a-4ce7-ba6c-c47515fe05d7,true,false
bf27a4bf4ada4c756451703ea62a914f,3,"SEO: больше, чем поисковая выдача (обновление от 30 января 2019 г)",6,Внутренние факторы: контент,b8a02db7-63ba-4366-9b89-7b764b55f86a,true,false
bf27a4bf4ada4c756451703ea62a914f,3,"SEO: больше, чем поисковая выдача (обновление от 30 января 2019 г)",7,Внутренние факторы: техническая оптимизация,efc06ce7-0f3f-4c83-a443-f39ef403958d,true,false
bf27a4bf4ada4c756451703ea62a914f,3,"SEO: больше, чем поисковая выдача (обновление от 30 января 2019 г)",8,Навигация по сайту,820bbce3-7aa3-4705-a737-e4ca41133be5,true,false
bf27a4bf4ada4c756451703ea62a914f,3,"SEO: больше, чем поисковая выдача (обновление от 30 января 2019 г)",9,Важные нюансы,bc76b1bf-08d0-49a9-bf7b-1e4eb8976ac2,true,false
bf27a4bf4ada4c756451703ea62a914f,3,"SEO: больше, чем поисковая выдача (обновление от 30 января 2019 г)",10,Внешние факторы ранжирования,d3e08d97-eedc-4913-9f35-0c6a1dfae579,true,false
bf27a4bf4ada4c756451703ea62a914f,3,"SEO: больше, чем поисковая выдача (обновление от 30 января 2019 г)",11,Поведенческие факторы ранжирования,f9e47b6c-0304-4c0f-b7db-2e21b22fcdd6,true,false
bf27a4bf4ada4c756451703ea62a914f,3,"SEO: больше, чем поисковая выдача (обновление от 30 января 2019 г)",12,Коммерческие факторы ранжирования,5a4cf530-a24f-4a7c-8fc3-8baf16d1eac3,true,false
bf27a4bf4ada4c756451703ea62a914f,3,"SEO: больше, чем поисковая выдача (обновление от 30 января 2019 г)",13,Мобильный поиск,a86c557c-e3ab-4b01-be48-cf5a3b8d8e16,true,false
bf27a4bf4ada4c756451703ea62a914f,3,"SEO: больше, чем поисковая выдача (обновление от 30 января 2019 г)",14,Санкции поисковых систем,2211468b-7fd2-4227-9536-b78b674cfc79,true,false
bf27a4bf4ada4c756451703ea62a914f,3,"SEO: больше, чем поисковая выдача (обновление от 30 января 2019 г)",15,Прогнозирование результатов,779e8339-d565-4354-96a2-3d69b45f0308,true,false
bf27a4bf4ada4c756451703ea62a914f,3,"SEO: больше, чем поисковая выдача (обновление от 30 января 2019 г)",16,Контроль результатов и аналитика. Техническая сторона.,555dda36-1b7a-4bef-b631-45632c907a83,true,false
bf27a4bf4ada4c756451703ea62a914f,3,"SEO: больше, чем поисковая выдача (обновление от 30 января 2019 г)",17,Контроль результатов и аналитика. Коммерческая сторона.,ad5c1169-49fe-444e-9959-440101be29df,true,false
bf27a4bf4ada4c756451703ea62a914f,3,"SEO: больше, чем поисковая выдача (обновление от 30 января 2019 г)",18,Разбор практического задания,4dd0a422-91df-4001-8f9a-157d5a10020b,true,false
bf27a4bf4ada4c756451703ea62a914f,3,"SEO: больше, чем поисковая выдача (обновление от 30 января 2019 г)",19,Домашняя работа,00bd6109-9a39-4711-8d68-2330f6742d37,false,true
bf27a4bf4ada4c756451703ea62a914f,4,Управление репутацией (SERM),1,Понимание целевой аудитории,1cd2fc52-86f0-4d09-9e7e-b78de6e61d58,true,false
bf27a4bf4ada4c756451703ea62a914f,4,Управление репутацией (SERM),2,Что такое SERM?,0cf89ae6-9e01-489c-bbd3-a987f1bc2971,true,false
bf27a4bf4ada4c756451703ea62a914f,4,Управление репутацией (SERM),3,Определение СЯ,a88d9c4f-05cd-4237-8569-7f3abbd58e46,true,false
bf27a4bf4ada4c756451703ea62a914f,4,Управление репутацией (SERM),4,Определение тональности и репутации,b5c3e599-e458-4c82-9206-b884c5e97b1e,true,false
bf27a4bf4ada4c756451703ea62a914f,4,Управление репутацией (SERM),5,Работа с отзывами,3c665bd4-f76d-4c67-b75f-9458477b7cbe,true,false
bf27a4bf4ada4c756451703ea62a914f,4,Управление репутацией (SERM),6,Работа с форумами,514ed030-e60b-4563-80c2-e9d3cb6931fd,true,false
bf27a4bf4ada4c756451703ea62a914f,4,Управление репутацией (SERM),7,PR статьи,84f144ec-3618-404d-b111-0ecde8e6d9a3,true,false
bf27a4bf4ada4c756451703ea62a914f,4,Управление репутацией (SERM),8,Работа по запросам конкурентов,7ea8b4ad-cea2-4fa2-af30-fa32dda68bfe,true,false
bf27a4bf4ada4c756451703ea62a914f,4,Управление репутацией (SERM),9,SEO для SERM,65b275a8-64ae-4811-8762-24f0758d4398,true,false
bf27a4bf4ada4c756451703ea62a914f,4,Управление репутацией (SERM),10,Поддержание результата,763a880d-0c64-46ea-9474-915342abe16c,true,false
bf27a4bf4ada4c756451703ea62a914f,4,Управление репутацией (SERM),11,KPI для SERM или как прогнозировать результат,dafdc611-bf9e-437b-b92c-1707ad6c2367,true,false
bf27a4bf4ada4c756451703ea62a914f,4,Управление репутацией (SERM),12,Домашняя работа,57eed094-f610-4d02-9391-5e86d37bdfe8,false,true
bf27a4bf4ada4c756451703ea62a914f,5,Медийная реклама и RTB: охват или целевые пользователи?,1,Интернет тогда и сегодня,b5b38268-db2d-4a79-9a1c-a83a53828c40,true,false
bf27a4bf4ada4c756451703ea62a914f,5,Медийная реклама и RTB: охват или целевые пользователи?,2,Основы медийной рекламы,4348b936-673f-4cc2-b56f-d00484118538,true,false
bf27a4bf4ada4c756451703ea62a914f,5,Медийная реклама и RTB: охват или целевые пользователи?,3,Баннерная реклама,868f5d8c-26a3-4b6b-9fdf-0a067aff35a4,true,false
bf27a4bf4ada4c756451703ea62a914f,5,Медийная реклама и RTB: охват или целевые пользователи?,4,Видеореклама,19850879-d8e0-46e0-9326-698063b9a9c8,true,false
bf27a4bf4ada4c756451703ea62a914f,5,Медийная реклама и RTB: охват или целевые пользователи?,5,"Rich media, спецпроекты, брендирование",08720b3e-52a4-4268-b3b9-c672aa1bd612,true,false
bf27a4bf4ada4c756451703ea62a914f,5,Медийная реклама и RTB: охват или целевые пользователи?,6,Медиаплан,46eacbdc-0f9b-48f4-b1f3-1b1f19e66612,true,false
bf27a4bf4ada4c756451703ea62a914f,5,Медийная реклама и RTB: охват или целевые пользователи?,7,Схема классической закупки,368b0c72-efa1-4f11-b8dd-10533c350d52,true,false
bf27a4bf4ada4c756451703ea62a914f,5,Медийная реклама и RTB: охват или целевые пользователи?,8,Схема RTB закупки,fc6a6d6e-5861-4a15-b062-d1501320390d,true,false
bf27a4bf4ada4c756451703ea62a914f,5,Медийная реклама и RTB: охват или целевые пользователи?,9,Функционал DMP,ecd003ac-063f-419c-aeac-63f2845aaf12,true,false
bf27a4bf4ada4c756451703ea62a914f,5,Медийная реклама и RTB: охват или целевые пользователи?,10,Функционал DSP,20af7d5d-b62e-4a8e-839a-d5c2f42f5067,true,false
bf27a4bf4ada4c756451703ea62a914f,5,Медийная реклама и RTB: охват или целевые пользователи?,11,Функционал DSP. Форматы,5c9b9628-57b2-443f-b2fa-f0333b53a100,true,false
bf27a4bf4ada4c756451703ea62a914f,5,Медийная реклама и RTB: охват или целевые пользователи?,12,Домашняя работа,7b895def-0129-40e3-bdb6-0030fd339f6d,false,true
bf27a4bf4ada4c756451703ea62a914f,6,Контекстная реклама в Yandex Direct и Google Adwords (обновление от 6 марта 2019 г),1,Что такое контекстная реклама и ее виды,7d8e04aa-ae2b-4cd7-9af8-8b9b23e0cf2d,true,false
bf27a4bf4ada4c756451703ea62a914f,6,Контекстная реклама в Yandex Direct и Google Adwords (обновление от 6 марта 2019 г),2,Медиапланирование,d61d7059-c025-43c2-a932-409dcb51d808,true,false
bf27a4bf4ada4c756451703ea62a914f,6,Контекстная реклама в Yandex Direct и Google Adwords (обновление от 6 марта 2019 г),3,Подготовка поисковой кампании в Яндекс Директ,211e1e2a-0108-46d2-a630-027da94f50ac,true,false
bf27a4bf4ada4c756451703ea62a914f,6,Контекстная реклама в Yandex Direct и Google Adwords (обновление от 6 марта 2019 г),4,Подготовка кампании для РСЯ в Яндекс Директ,27f60a02-fca0-46cd-a044-9dd2725616bd,true,false
bf27a4bf4ada4c756451703ea62a914f,6,Контекстная реклама в Yandex Direct и Google Adwords (обновление от 6 марта 2019 г),5,Подготовка ретаргетинговой кампании в Яндекс Директ,182e981b-cd0e-4d2f-9c47-70296643b86f,true,false
bf27a4bf4ada4c756451703ea62a914f,6,Контекстная реклама в Yandex Direct и Google Adwords (обновление от 6 марта 2019 г),6,Подготовка других типов кампаний в Яндекс Директ,a07ae571-9420-4f6c-a247-4d286ce04c86,true,false
bf27a4bf4ada4c756451703ea62a914f,6,Контекстная реклама в Yandex Direct и Google Adwords (обновление от 6 марта 2019 г),7,Запуск рекламной кампании в Яндекс Директ,82d2ca39-0746-4e9b-8318-c6f8347fb3ff,true,false
bf27a4bf4ada4c756451703ea62a914f,6,Контекстная реклама в Yandex Direct и Google Adwords (обновление от 6 марта 2019 г),8,Подготовка поисковой кампании в Google Adwords,d3be2963-abef-4ab8-8cb7-4277be7d38b2,true,false
bf27a4bf4ada4c756451703ea62a914f,6,Контекстная реклама в Yandex Direct и Google Adwords (обновление от 6 марта 2019 г),9,Подготовка рекламной кампании для КМС в Google Adwords,09ce0f2e-804a-4bcb-ad5c-79cd4fb1160a,true,false
bf27a4bf4ada4c756451703ea62a914f,6,Контекстная реклама в Yandex Direct и Google Adwords (обновление от 6 марта 2019 г),10,Подготовка ремаркетинговой рекламной кампании в Google Adwords,ec075674-1c6a-43db-8064-2cbaa91d434b,true,false
bf27a4bf4ada4c756451703ea62a914f,6,Контекстная реклама в Yandex Direct и Google Adwords (обновление от 6 марта 2019 г),11,Подготовка других типов рекламных кампаний в Google Adwords,8a44c5f0-3a36-4be2-80d3-771f7fb8566f,true,false
bf27a4bf4ada4c756451703ea62a914f,6,Контекстная реклама в Yandex Direct и Google Adwords (обновление от 6 марта 2019 г),12,Запуск рекламной кампании в Google Adwords,d8c0f27c-678f-4753-82b0-1d3f3d0b6fac,true,false
bf27a4bf4ada4c756451703ea62a914f,6,Контекстная реклама в Yandex Direct и Google Adwords (обновление от 6 марта 2019 г),13,Принципы работы аукционов Яндекс Директ и Google Adwords,42cbe970-08bc-4d3f-b22b-0f7243910284,true,false
bf27a4bf4ada4c756451703ea62a914f,6,Контекстная реклама в Yandex Direct и Google Adwords (обновление от 6 марта 2019 г),14,Аналитика Яндекс Директ,15a53e51-7170-44aa-a92c-a64beb487366,true,false
bf27a4bf4ada4c756451703ea62a914f,6,Контекстная реклама в Yandex Direct и Google Adwords (обновление от 6 марта 2019 г),15,Аналитика в Google Adwords,d8f9f901-2987-449f-a23a-c80aa9217225,true,false
bf27a4bf4ada4c756451703ea62a914f,6,Контекстная реклама в Yandex Direct и Google Adwords (обновление от 6 марта 2019 г),16,Автоматизация контекстной рекламы,9004a5ef-7225-4414-a10b-2afa2ae6f337,true,false
bf27a4bf4ada4c756451703ea62a914f,6,Контекстная реклама в Yandex Direct и Google Adwords (обновление от 6 марта 2019 г),17,Домашняя работа,fc5fc1e1-026f-4f9d-af00-9939948fc103,false,true
bf27a4bf4ada4c756451703ea62a914f,7,Маркетплейсы,1,Что такое маркетплейсы?,7b630fba-b6c4-4d77-af34-68e2f5f5d688,true,false
bf27a4bf4ada4c756451703ea62a914f,7,Маркетплейсы,2,Подготовка к работе с маркетплейсами,98af483f-726d-40f3-8712-21f68d822455,true,false
bf27a4bf4ada4c756451703ea62a914f,7,Маркетплейсы,3,Запуск рекламной кампании в различных интерфейсах,84a0849e-46a8-4afb-b97d-8e6062800593,true,false
bf27a4bf4ada4c756451703ea62a914f,7,Маркетплейсы,4,Управление рекламными кампаниями и аналитика в маркетплейсах,108b7e2c-dd7d-4a7e-9353-2f9d8e48715e,true,false
bf27a4bf4ada4c756451703ea62a914f,7,Маркетплейсы,5,Домашняя работа,ac0b1823-8633-42b7-bbed-809a142124ea,false,true
bf27a4bf4ada4c756451703ea62a914f,8,SMM (обновление от 15 февраля 2019 г),1,Продвижение в социальных сетях (SMM),6d3976a7-c330-4532-94b6-aaca96fed0dd,true,false
bf27a4bf4ada4c756451703ea62a914f,8,SMM (обновление от 15 февраля 2019 г),2,Работа с социальной сетью Instagram,18db4951-3ca2-4fea-9897-bd63de8a178b,true,false
bf27a4bf4ada4c756451703ea62a914f,8,SMM (обновление от 15 февраля 2019 г),3,Одноклассники,9dec8dea-541f-4543-9a45-e52fdef74696,true,false
bf27a4bf4ada4c756451703ea62a914f,8,SMM (обновление от 15 февраля 2019 г),4,"ВКонтакте: всё, что вы хотели бы знать",3a6bdf04-77de-4401-8a61-175234a03e69,true,false
bf27a4bf4ada4c756451703ea62a914f,8,SMM (обновление от 15 февраля 2019 г),5,"Все, что вы не знали о Facebook, и боялись спросить",3cbfa6b8-1895-4e00-b9c5-11acdbb908f3,true,false
bf27a4bf4ada4c756451703ea62a914f,8,SMM (обновление от 15 февраля 2019 г),6,Домашняя работа,8c3034b0-b81e-497e-870d-fb6f4ac89107,false,true
bf27a4bf4ada4c756451703ea62a914f,9,Таргетированная реклама в социальных сетях,1,"Что такое таргетированная реклама: определение, портреты аудитории",5437e513-b2e3-4290-8163-a254a5ca42c6,true,false
bf27a4bf4ada4c756451703ea62a914f,9,Таргетированная реклама в социальных сетях,2,Подготовка к созданию рекламной кампании,50bbb2c3-58df-4526-b544-b3b59e12f666,true,false
bf27a4bf4ada4c756451703ea62a914f,9,Таргетированная реклама в социальных сетях,3,Таргетированная реклама во ВКонтакте,fe1bd442-30d4-4d7c-9846-d8fd528a6fb4,true,false
bf27a4bf4ada4c756451703ea62a914f,9,Таргетированная реклама в социальных сетях,4,Таргетированная реклама во Вконтакте: практика,2b2f5f3c-bb3b-44bd-8743-b0913b2e2b09,true,false
bf27a4bf4ada4c756451703ea62a914f,9,Таргетированная реклама в социальных сетях,5,Таргетированная реклама во Вконтакте: отчетность,8e272f15-58fc-40fb-9773-5df70d73b5d1,true,false
bf27a4bf4ada4c756451703ea62a914f,9,Таргетированная реклама в социальных сетях,6,Таргетированная реклама в Facebook и Instagram: практика,89bc333e-7b9f-4c63-baa3-4ddd490f707f,true,false
bf27a4bf4ada4c756451703ea62a914f,9,Таргетированная реклама в социальных сетях,7,Таргетированная реклама в Facebook и Instagram: отчетность,68e5661e-e11c-4c5c-abc4-9b80a7e84434,true,false
bf27a4bf4ada4c756451703ea62a914f,9,Таргетированная реклама в социальных сетях,8,Таргетированная реклама в MyTarget,03cb732a-23ad-4e04-95b8-29c34cbea792,true,false
bf27a4bf4ada4c756451703ea62a914f,9,Таргетированная реклама в социальных сетях,9,Таргетированная реклама в MyTarget: практика,67a87cb9-075c-401e-abce-f0af18f61f2f,true,false
bf27a4bf4ada4c756451703ea62a914f,9,Таргетированная реклама в социальных сетях,10,Таргетированная реклама в MyTarget: отчетность,e29f3073-a3e3-4cf1-8529-a41b15e3e5c3,true,false
bf27a4bf4ada4c756451703ea62a914f,9,Таргетированная реклама в социальных сетях,11,Работа с Церебро: практика,0b69a6e0-1d3f-48f9-b915-506dc75ee4ec,true,false
