,Unnamed: 0,mode,price,catch,pbeach,ppier,pboat,pcharter,cbeach,cpier,cboat,ccharter,income
449,450,boat,68.77,0.0156,233.81799999999998,233.81799999999998,68.77,103.77,0.5333,0.4522,0.0156,0.0058,3749.9999
450,451,charter,158.77,0.2421,133.77,133.77,133.77,158.77,0.0678,0.0052,0.1491,0.2421,7916.6663
451,452,pier,94.77,0.0789,94.77,94.77,94.77,123.77,0.0678,0.0789,0.1643,0.5391,5416.6667
452,453,charter,158.77,0.0029,133.77,133.77,133.77,158.77,0.0678,0.0503,0.0276,0.0029,7916.6663
453,454,boat,81.77,0.0613,127.05799999999999,127.05799999999999,81.77,105.77,0.1049,0.0079,0.0613,0.3087,4583.332
454,455,charter,58.35,0.3087,47.174,47.174,34.35,58.35,0.1049,0.0079,0.0613,0.3087,1249.9998
455,456,beach,109.35,0.0678,109.35,109.35,121.014,150.014,0.0678,0.0789,0.1643,0.5391,5416.6667
456,457,boat,154.214,0.2601,154.214,154.214,154.214,179.21400000000003,0.0678,0.0503,0.2601,0.5391,7083.3317
457,458,charter,208.35,0.3087,253.174,253.174,184.35,208.35,0.1049,0.0079,0.0613,0.3087,9583.3357
458,459,charter,89.054,1.0266,181.896,181.896,54.053999999999995,89.054,0.5333,0.4522,0.2413,1.0266,2916.6666
459,460,boat,54.053999999999995,0.0023,78.936,78.936,54.053999999999995,78.054,0.1049,0.0451,0.0023,0.0046,2916.6666
460,461,boat,127.666,0.0014,104.454,104.454,127.666,156.666,0.0678,0.0789,0.0014,0.0029,6250.0013
461,462,charter,107.95200000000001,1.0266,373.05,373.05,72.952,107.95200000000001,0.5333,0.4522,0.2413,1.0266,6250.0013
462,463,boat,45.474,0.1491,45.474,45.474,45.474,70.47399999999999,0.0678,0.0052,0.1491,0.2421,2916.6666
463,464,pier,45.474,0.0789,45.474,45.474,45.474,74.47399999999999,0.0678,0.0789,0.1643,0.0041,2916.6666
464,465,charter,92.77,0.0046,106.85799999999999,106.85799999999999,68.77,92.77,0.1049,0.0451,0.0023,0.0046,3749.9999
465,466,boat,68.77,0.0361,233.81799999999998,233.81799999999998,68.77,103.77,0.5333,0.0069,0.0361,0.4216,3749.9999
466,467,boat,94.77,0.0023,147.25799999999998,147.25799999999998,94.77,118.77,0.1049,0.0451,0.0023,0.0046,5416.6667
467,468,boat,94.77,0.0238,147.25799999999998,147.25799999999998,94.77,118.77,0.1049,0.0451,0.0238,0.0468,5416.6667
468,469,charter,90.77,1.0266,189.618,189.618,55.77,90.77,0.5333,0.4522,0.2413,1.0266,2916.6666
469,470,charter,66.77,0.3087,66.458,66.458,42.77,66.77,0.1049,0.0079,0.0613,0.3087,2083.3332
470,471,boat,81.77,0.1665,278.018,278.018,81.77,116.77,0.5333,0.4522,0.1665,0.3975,4583.332
471,472,charter,103.77,0.0058,233.81799999999998,233.81799999999998,68.77,103.77,0.5333,0.4522,0.0156,0.0058,3749.9999
472,473,charter,66.77,0.0468,66.458,66.458,42.77,66.77,0.1049,0.0451,0.0238,0.0468,2083.3332
473,474,charter,116.77,0.4216,278.018,278.018,81.77,116.77,0.5333,0.0069,0.0361,0.4216,4583.332
474,475,charter,80.77,0.2421,55.77,55.77,55.77,80.77,0.0678,0.0052,0.1491,0.2421,2916.6666
475,476,pier,68.77,0.0789,68.77,68.77,68.77,97.77,0.0678,0.0789,0.1643,0.5391,3749.9999
476,477,boat,166.21200000000002,0.0897,42.282,42.282,166.21200000000002,201.21200000000002,0.0678,0.0789,0.0897,1.0905,5416.6667
477,478,boat,36.482,0.1643,36.482,36.482,36.482,65.482,0.0678,0.0789,0.1643,0.5391,4583.332
478,479,charter,38.282,0.5391,13.282,13.282,13.282,38.282,0.0678,0.0503,0.2601,0.5391,1249.9998
479,480,boat,24.881999999999998,0.0023,97.81200000000001,97.81200000000001,24.881999999999998,48.882,0.1049,0.0451,0.0023,0.0046,2916.6666
480,481,boat,36.482,0.0499,36.482,36.482,36.482,65.482,0.0678,0.0025,0.0499,0.2421,4583.332
481,482,charter,38.282,0.1648,13.282,13.282,13.282,38.282,0.0678,0.0503,0.023,0.1648,1249.9998
482,483,charter,174.65599999999998,0.6456,108.97399999999999,108.97399999999999,139.656,174.65599999999998,0.0678,0.0789,0.0559,0.6456,3749.9999
483,484,charter,123.374,0.4216,216.21599999999998,216.21599999999998,88.374,123.374,0.5333,0.0069,0.0361,0.4216,2916.6666
484,485,boat,108.97399999999999,0.1574,139.656,139.656,108.97399999999999,132.974,0.1049,0.0451,0.1574,0.4671,3749.9999
485,486,charter,112.374,0.0046,113.256,113.256,88.374,112.374,0.1049,0.0451,0.0023,0.0046,2916.6666
486,487,pier,129.57399999999998,0.0789,129.57399999999998,129.57399999999998,147.186,176.18599999999998,0.0678,0.0789,0.1643,0.5391,4583.332
487,488,charter,84.35,0.4216,146.734,146.734,49.35,84.35,0.5333,0.0069,0.0361,0.4216,2083.3332
488,489,beach,87.814,0.0678,87.814,87.814,87.814,112.814,0.0678,0.0503,0.2601,0.5391,3749.9999
489,490,charter,174.35,1.0266,414.334,414.334,139.35,174.35,0.5333,0.4522,0.2413,1.0266,7083.3317
490,491,boat,104.414,0.1643,94.35,94.35,104.414,133.414,0.0678,0.0789,0.1643,0.5391,4583.332
491,492,beach,66.654,0.0678,66.654,66.654,81.46600000000001,110.46600000000001,0.0678,0.0789,0.1643,0.5391,3749.9999
492,493,charter,79.666,0.5391,41.45399999999999,41.45399999999999,50.666000000000004,79.666,0.0678,0.0789,0.1643,0.5391,2083.3332
493,494,boat,104.454,0.0156,351.496,351.496,104.454,139.454,0.5333,0.4522,0.0156,0.0058,6250.0013
494,495,pier,41.45399999999999,0.0025,41.45399999999999,41.45399999999999,50.666000000000004,79.666,0.0678,0.0025,0.0499,0.2421,2083.3332
495,496,pier,91.854,0.0789,91.854,91.854,112.266,141.266,0.0678,0.0789,0.0014,0.0029,5416.6667
496,497,charter,103.25399999999999,0.3087,115.736,115.736,79.25399999999999,103.25399999999999,0.1049,0.0079,0.0613,0.3087,4583.332
497,498,charter,95.536,0.6456,41.45399999999999,41.45399999999999,60.536,95.536,0.0678,0.0789,0.0559,0.6456,2083.3332
498,499,charter,90.036,0.1726,50.666000000000004,50.666000000000004,60.536,90.036,0.0678,0.0052,0.0732,0.1726,2083.3332
499,500,charter,76.454,0.0058,139.496,139.496,41.45399999999999,76.454,0.5333,0.4522,0.0156,0.0058,2083.3332
500,501,charter,139.454,0.4216,351.496,351.496,104.454,139.454,0.5333,0.0069,0.0361,0.4216,6250.0013
501,502,pier,54.053999999999995,0.0789,54.053999999999995,54.053999999999995,66.066,95.066,0.0678,0.0789,0.1643,0.5391,2916.6666
502,503,charter,89.054,1.0266,181.896,181.896,54.053999999999995,89.054,0.5333,0.4522,0.2413,1.0266,2916.6666
503,504,charter,64.266,0.2421,28.854,28.854,35.266,64.266,0.0678,0.0025,0.0499,0.2421,1249.9998
504,505,pier,23.736,0.1498,23.736,23.736,23.736,42.236000000000004,0.2537,0.1498,0.0233,0.0219,416.66668
505,506,charter,51.254,0.0058,54.696000000000005,54.696000000000005,16.254,51.254,0.5333,0.4522,0.0156,0.0058,416.66668
506,507,boat,35.266,0.0014,28.854,28.854,35.266,64.266,0.0678,0.0789,0.0014,0.0029,1249.9998
507,508,charter,127.046,0.0209,56.074,56.074,92.046,127.046,0.0678,0.0789,0.0102,0.0209,3749.9999
508,509,charter,101.67399999999999,0.0058,260.406,260.406,66.67399999999999,101.67399999999999,0.5333,0.4522,0.0156,0.0058,4583.332
509,510,charter,112.274,0.3975,301.806,301.806,77.274,112.274,0.5333,0.4522,0.1665,0.3975,5416.6667
510,511,boat,44.086000000000006,0.0971,34.874,34.874,44.086000000000006,73.086,0.0678,0.0789,0.0971,0.1648,2083.3332
511,512,charter,80.074,0.0468,92.046,92.046,56.074,80.074,0.1049,0.0451,0.0238,0.0468,3749.9999
512,513,boat,98.47399999999999,0.2413,384.606,384.606,98.47399999999999,133.474,0.5333,0.4522,0.2413,1.0266,7083.3317
513,514,charter,101.67399999999999,0.0058,260.406,260.406,66.67399999999999,101.67399999999999,0.5333,0.4522,0.0156,0.0058,4583.332
514,515,pier,34.874,0.0789,34.874,34.874,44.086000000000006,73.086,0.0678,0.0789,0.0014,0.0029,2083.3332
515,516,beach,97.686,0.0678,97.686,97.686,97.686,122.686,0.0678,0.0052,0.1491,0.2421,5416.6667
516,517,beach,44.086000000000006,0.0678,44.086000000000006,44.086000000000006,44.086000000000006,69.086,0.0678,0.0503,0.2601,0.5391,2083.3332
517,518,charter,48.674,0.0058,53.406000000000006,53.406000000000006,13.674000000000001,48.674,0.5333,0.4522,0.0156,0.0058,416.66668
518,519,charter,202.606,0.0052,74.646,74.646,177.606,202.606,0.2537,0.1498,0.0531,0.0052,2916.6666
519,520,pier,144.246,0.1498,144.246,144.246,144.246,162.746,0.2537,0.1498,0.0233,0.0219,6250.0013
520,521,charter,244.00599999999997,2.3014,92.046,92.046,219.00599999999997,244.00599999999997,0.2537,0.1498,0.6817,2.3014,3749.9999
521,522,pier,136.20600000000002,0.4522,136.20600000000002,136.20600000000002,34.874,69.874,0.5333,0.4522,0.1665,0.3975,2083.3332
522,523,boat,87.874,0.0023,144.246,144.246,87.874,111.874,0.1049,0.0451,0.0023,0.0046,6250.0013
523,524,beach,56.074,0.0678,56.074,56.074,70.88600000000001,99.88600000000001,0.0678,0.0789,0.1643,0.5391,3749.9999
524,525,charter,240.58599999999998,0.5391,167.37400000000002,167.37400000000002,211.58599999999998,240.58599999999998,0.0678,0.0789,0.1643,0.5391,12499.998
525,526,charter,69.874,0.4216,136.20600000000002,136.20600000000002,34.874,69.874,0.5333,0.0069,0.0361,0.4216,2083.3332
526,527,charter,101.67399999999999,1.0266,260.406,260.406,66.67399999999999,101.67399999999999,0.5333,0.4522,0.2413,1.0266,4583.332
527,528,boat,87.874,0.1665,343.20599999999996,343.20599999999996,87.874,122.874,0.5333,0.4522,0.1665,0.3975,6250.0013
528,529,charter,202.606,2.3014,74.646,74.646,177.606,202.606,0.2537,0.1498,0.6817,2.3014,2916.6666
529,530,boat,68.77,0.2413,233.81799999999998,233.81799999999998,68.77,103.77,0.5333,0.4522,0.2413,1.0266,3749.9999
530,531,charter,122.874,1.0266,343.20599999999996,343.20599999999996,87.874,122.874,0.5333,0.4522,0.0051,1.0266,6250.0013
531,532,charter,91.074,1.0266,219.00599999999997,219.00599999999997,56.074,91.074,0.5333,0.4522,0.2413,1.0266,3749.9999
532,533,pier,87.874,0.0025,87.874,87.874,111.086,140.086,0.0678,0.0025,0.0499,0.2421,6250.0013
533,534,charter,80.47399999999999,0.0058,177.606,177.606,45.474,80.47399999999999,0.5333,0.4522,0.0156,0.0058,2916.6666
534,535,boat,70.604,0.1574,104.04799999999999,104.04799999999999,70.604,94.604,0.1049,0.0451,0.1574,0.4671,7083.3317
535,536,charter,67.604,0.0058,151.00799999999998,151.00799999999998,32.604,67.604,0.5333,0.4522,0.0156,0.0058,2916.6666
536,537,charter,241.64,0.1648,101.00399999999999,101.00399999999999,212.64,241.64,0.0678,0.0789,0.0971,0.1648,10416.666
537,538,charter,60.004,1.0266,115.80799999999999,115.80799999999999,25.004,60.004,0.5333,0.4522,0.2413,1.0266,2083.3332
538,539,charter,77.734,1.0266,386.464,386.464,42.733999999999995,77.734,0.5333,0.4522,0.2413,1.0266,7083.3317
539,540,boat,47.333999999999996,0.0361,428.064,428.064,47.333999999999996,82.334,0.5333,0.0069,0.0361,0.4216,7916.6663
540,541,charter,43.733999999999995,0.0046,72.072,72.072,19.734,43.733999999999995,0.1049,0.0451,0.0023,0.0046,2916.6666
541,542,charter,48.333999999999996,0.3087,88.87200000000001,88.87200000000001,24.334,48.333999999999996,0.1049,0.0079,0.0613,0.3087,3749.9999
542,543,boat,19.896,0.0361,305.072,305.072,19.896,54.896,0.5333,0.0069,0.0361,0.4216,6250.0013
543,544,boat,19.896,0.0361,305.072,305.072,19.896,54.896,0.5333,0.0069,0.0361,0.4216,6250.0013
544,545,boat,10.296,0.0613,54.912,54.912,10.296,34.296,0.1049,0.0079,0.0613,0.3087,2916.6666
545,546,boat,10.296,0.0361,157.872,157.872,10.296,45.29600000000001,0.5333,0.0069,0.0361,0.4216,2916.6666
546,547,boat,17.496,0.2413,268.272,268.272,17.496,52.496,0.5333,0.4522,0.2413,1.0266,5416.6667
547,548,charter,40.496,1.0266,84.272,84.272,5.496,40.496,0.5333,0.4522,0.2413,1.0266,1249.9998
548,549,pier,10.534,0.0789,10.534,10.534,13.74,42.74,0.0678,0.0789,0.1643,0.5391,1249.9998
549,550,pier,24.334,0.0025,24.334,24.334,31.74,60.74,0.0678,0.0025,0.0499,0.2421,3749.9999
550,551,beach,15.134,0.0678,15.134,15.134,19.74,48.74,0.0678,0.0789,0.1643,0.5391,2083.3332
551,552,boat,24.334,0.0023,88.87200000000001,88.87200000000001,24.334,48.333999999999996,0.1049,0.0451,0.0023,0.0046,3749.9999
552,553,pier,38.134,0.0025,38.134,38.134,49.74,78.74,0.0678,0.0025,0.0499,0.2421,6250.0013
553,554,boat,24.334,0.1574,88.87200000000001,88.87200000000001,24.334,48.333999999999996,0.1049,0.0451,0.1574,0.4671,3749.9999
554,555,charter,43.733999999999995,0.0046,72.072,72.072,19.734,43.733999999999995,0.1049,0.0451,0.0023,0.0046,2916.6666
555,556,charter,45.29600000000001,0.0058,157.872,157.872,10.296,45.29600000000001,0.5333,0.4522,0.0156,0.0058,2916.6666
556,557,boat,37.896,0.2413,581.072,581.072,37.896,72.896,0.5333,0.4522,0.2413,1.0266,12499.998
557,558,charter,57.29600000000001,0.4216,341.87199999999996,341.87199999999996,22.296,57.29600000000001,0.5333,0.0069,0.0361,0.4216,7083.3317
558,559,charter,52.496,0.0058,268.272,268.272,17.496,52.496,0.5333,0.4522,0.0156,0.0058,5416.6667
559,560,charter,57.29600000000001,0.3975,341.87199999999996,341.87199999999996,22.296,57.29600000000001,0.5333,0.4522,0.1665,0.3975,7083.3317
560,561,beach,17.496,0.0678,17.496,17.496,78.732,107.73200000000001,0.0678,0.0789,0.0014,0.0029,5416.6667
561,562,charter,47.696000000000005,1.0266,194.672,194.672,12.696,47.696000000000005,0.5333,0.4522,0.0051,1.0266,3749.9999
562,563,boat,12.696,0.0002,67.712,67.712,12.696,36.696,0.1049,0.0451,0.0002,0.0021,3749.9999
563,564,boat,12.696,0.0613,67.712,67.712,12.696,36.696,0.1049,0.0079,0.0613,0.3087,3749.9999
564,565,boat,7.896,0.0023,42.111999999999995,42.111999999999995,7.896,31.896,0.1049,0.0451,0.0023,0.0046,2083.3332
565,566,boat,10.296,0.2413,157.872,157.872,10.296,45.29600000000001,0.5333,0.4522,0.2413,1.0266,2916.6666
566,567,pier,12.696,0.0789,12.696,12.696,57.132,86.132,0.0678,0.0789,0.1643,0.5391,3749.9999
567,568,beach,89.53200000000001,0.0678,89.53200000000001,89.53200000000001,89.53200000000001,114.53200000000001,0.0678,0.0503,0.023,0.1648,6250.0013
568,569,boat,46.332,0.1491,46.332,46.332,46.332,71.332,0.0678,0.0052,0.1491,0.2421,2916.6666
569,570,boat,19.896,0.0023,106.11200000000001,106.11200000000001,19.896,43.896,0.1049,0.0451,0.0023,0.0046,6250.0013
570,571,pier,22.296,0.0789,22.296,22.296,100.33200000000001,129.332,0.0678,0.0789,0.1643,0.5391,7083.3317
571,572,charter,42.896,1.0266,121.072,121.072,7.896,42.896,0.5333,0.4522,0.2413,1.0266,2083.3332
572,573,charter,42.896,0.3975,121.072,121.072,7.896,42.896,0.5333,0.4522,0.1665,0.3975,2083.3332
573,574,boat,17.496,0.1574,93.31200000000001,93.31200000000001,17.496,41.496,0.1049,0.0451,0.1574,0.4671,5416.6667
574,575,boat,10.296,0.0023,54.912,54.912,10.296,34.296,0.1049,0.0451,0.0023,0.0046,2916.6666
575,576,boat,15.095999999999998,0.0613,80.512,80.512,15.095999999999998,39.096,0.1049,0.0079,0.0613,0.3087,4583.332
576,577,boat,12.696,0.0023,67.712,67.712,12.696,36.696,0.1049,0.0451,0.0023,0.0046,3749.9999
577,578,charter,34.296,0.3087,54.912,54.912,10.296,34.296,0.1049,0.0079,0.0613,0.3087,2916.6666
578,579,boat,27.096,0.0156,415.472,415.472,27.096,62.096000000000004,0.5333,0.4522,0.0156,0.0058,8750.001
579,580,charter,45.534,0.4216,95.264,95.264,10.534,45.534,0.5333,0.0069,0.0361,0.4216,1249.9998
580,581,beach,37.896,0.0678,37.896,37.896,170.532,199.532,0.0678,0.0789,0.0014,0.0029,12499.998
581,582,charter,42.896,0.4216,121.072,121.072,7.896,42.896,0.5333,0.0069,0.0361,0.4216,2083.3332
582,583,charter,34.296,0.0046,54.912,54.912,10.296,34.296,0.1049,0.0451,0.0023,0.0046,2916.6666
583,584,charter,52.496,0.4216,268.272,268.272,17.496,52.496,0.5333,0.0069,0.0361,0.4216,5416.6667
584,585,boat,10.296,0.0051,157.872,157.872,10.296,45.29600000000001,0.5333,0.4522,0.0051,1.0266,2916.6666
585,586,boat,10.296,0.0156,157.872,157.872,10.296,45.29600000000001,0.5333,0.4522,0.0156,0.0058,2916.6666
586,587,boat,15.095999999999998,0.1574,80.512,80.512,15.095999999999998,39.096,0.1049,0.0451,0.1574,0.4671,4583.332
587,588,beach,10.296,0.0678,10.296,10.296,46.332,75.332,0.0678,0.0789,0.1643,0.5391,2916.6666
588,589,charter,330.07199999999995,0.0052,106.11200000000001,106.11200000000001,305.072,330.07199999999995,0.2537,0.1498,0.0531,0.0052,6250.0013
589,590,charter,45.29600000000001,0.3975,157.872,157.872,10.296,45.29600000000001,0.5333,0.4522,0.1665,0.3975,2916.6666
590,591,boat,106.11200000000001,0.0143,89.53200000000001,89.53200000000001,106.11200000000001,135.612,0.0678,0.0503,0.0143,0.0289,6250.0013
591,592,boat,10.296,0.0023,54.912,54.912,10.296,34.296,0.1049,0.0451,0.0023,0.0046,2916.6666
592,593,boat,15.095999999999998,0.0156,231.472,231.472,15.095999999999998,50.096000000000004,0.5333,0.4522,0.0156,0.0058,4583.332
593,594,boat,17.496,0.0361,268.272,268.272,17.496,52.496,0.5333,0.0069,0.0361,0.4216,5416.6667
594,595,charter,53.496,0.0046,157.312,157.312,29.496,53.496,0.1049,0.0451,0.0023,0.0046,9583.3357
595,596,charter,42.896,0.4216,121.072,121.072,7.896,42.896,0.5333,0.0069,0.0361,0.4216,2083.3332
596,597,charter,50.096000000000004,0.4216,231.472,231.472,15.095999999999998,50.096000000000004,0.5333,0.0069,0.0361,0.4216,4583.332
597,598,boat,22.296,0.0361,341.87199999999996,341.87199999999996,22.296,57.29600000000001,0.5333,0.0069,0.0361,0.4216,7083.3317
598,599,boat,15.095999999999998,0.1574,80.512,80.512,15.095999999999998,39.096,0.1049,0.0451,0.1574,0.4671,4583.332
599,600,charter,73.134,1.0266,344.86400000000003,344.86400000000003,38.134,73.134,0.5333,0.4522,0.2413,1.0266,6250.0013
600,601,charter,59.333999999999996,0.0058,220.06400000000002,220.06400000000002,24.334,59.333999999999996,0.5333,0.4522,0.0156,0.0058,3749.9999
601,602,charter,57.534,0.3087,122.47200000000001,122.47200000000001,33.534,57.534,0.1049,0.0079,0.0613,0.3087,5416.6667
602,603,charter,43.733999999999995,0.0046,72.072,72.072,19.734,43.733999999999995,0.1049,0.0451,0.0023,0.0046,2916.6666
603,604,beach,5.934,0.0678,5.934,5.934,7.74,36.74,0.0678,0.0789,0.0014,0.0029,416.66668
604,605,charter,50.13399999999999,0.0058,136.864,136.864,15.134,50.13399999999999,0.5333,0.4522,0.0156,0.0058,2083.3332
605,606,charter,50.13399999999999,0.0058,136.864,136.864,15.134,50.13399999999999,0.5333,0.4522,0.0156,0.0058,2083.3332
606,607,boat,15.134,0.2413,136.864,136.864,15.134,50.13399999999999,0.5333,0.4522,0.2413,1.0266,2083.3332
607,608,charter,45.534,0.4216,95.264,95.264,10.534,45.534,0.5333,0.0069,0.0361,0.4216,1249.9998
608,609,boat,61.13399999999999,0.0613,223.27200000000002,223.27200000000002,61.13399999999999,85.134,0.1049,0.0079,0.0613,0.3087,10416.666
609,610,boat,42.733999999999995,0.0361,386.464,386.464,42.733999999999995,77.734,0.5333,0.0069,0.0361,0.4216,7083.3317
610,611,charter,68.53399999999999,1.0266,303.264,303.264,33.534,68.53399999999999,0.5333,0.4522,0.2413,1.0266,5416.6667
611,612,beach,24.334,0.0678,24.334,24.334,31.74,60.74,0.0678,0.0789,0.1643,0.5391,3749.9999
612,613,charter,43.733999999999995,0.3087,72.072,72.072,19.734,43.733999999999995,0.1049,0.0079,0.0613,0.3087,2916.6666
613,614,boat,72.634,0.0613,265.272,265.272,72.634,96.634,0.1049,0.0079,0.0613,0.3087,12499.998
614,615,boat,19.734,0.2413,178.46400000000003,178.46400000000003,19.734,54.733999999999995,0.5333,0.4522,0.2413,1.0266,2916.6666
615,616,charter,34.296,0.4671,54.912,54.912,10.296,34.296,0.1049,0.0451,0.1574,0.4671,2916.6666
616,617,pier,22.296,0.0789,22.296,22.296,100.33200000000001,129.332,0.0678,0.0789,0.1643,0.5391,7083.3317
617,618,boat,37.896,0.2413,581.072,581.072,37.896,72.896,0.5333,0.4522,0.2413,1.0266,12499.998
618,619,boat,12.696,0.1574,67.712,67.712,12.696,36.696,0.1049,0.0451,0.1574,0.4671,3749.9999
619,620,boat,17.496,0.0238,93.31200000000001,93.31200000000001,17.496,41.496,0.1049,0.0451,0.0238,0.0468,5416.6667
620,621,beach,93.31200000000001,0.2537,93.31200000000001,93.31200000000001,93.31200000000001,111.81200000000001,0.2537,0.1498,0.0233,0.0219,5416.6667
621,622,charter,59.333999999999996,0.0058,220.06400000000002,220.06400000000002,24.334,59.333999999999996,0.5333,0.4522,0.0156,0.0058,3749.9999
622,623,charter,54.733999999999995,1.0266,178.46400000000003,178.46400000000003,19.734,54.733999999999995,0.5333,0.4522,0.2413,1.0266,2916.6666
623,624,boat,72.634,0.1574,265.272,265.272,72.634,96.634,0.1049,0.0451,0.1574,0.4671,12499.998
624,625,pier,56.534,0.0789,56.534,56.534,73.74,102.74,0.0678,0.0789,0.1643,0.5391,9583.3357
625,626,charter,57.534,0.0468,122.47200000000001,122.47200000000001,33.534,57.534,0.1049,0.0451,0.0238,0.0468,5416.6667
626,627,beach,15.134,0.0678,15.134,15.134,19.74,48.74,0.0678,0.0789,0.1643,0.5391,2083.3332
627,628,boat,28.934,0.0361,261.664,261.664,28.934,63.934,0.5333,0.0069,0.0361,0.4216,4583.332
628,629,beach,42.733999999999995,0.0678,42.733999999999995,42.733999999999995,55.74,84.74,0.0678,0.0789,0.1643,0.5391,7083.3317
629,630,boat,51.934,0.0023,189.672,189.672,51.934,75.934,0.1049,0.0451,0.0023,0.0046,8750.001
630,631,boat,38.134,0.2413,344.86400000000003,344.86400000000003,38.134,73.134,0.5333,0.4522,0.2413,1.0266,6250.0013
631,632,boat,10.296,0.0023,54.912,54.912,10.296,34.296,0.1049,0.0451,0.0023,0.0046,2916.6666
632,633,boat,10.296,0.0361,157.872,157.872,10.296,45.29600000000001,0.5333,0.0069,0.0361,0.4216,2916.6666
633,634,charter,62.096000000000004,0.4216,415.472,415.472,27.096,62.096000000000004,0.5333,0.0069,0.0361,0.4216,8750.001
634,635,boat,37.896,0.0156,581.072,581.072,37.896,72.896,0.5333,0.4522,0.0156,0.0058,12499.998
635,636,charter,59.696000000000005,0.3975,378.67199999999997,378.67199999999997,24.695999999999998,59.696000000000005,0.5333,0.4522,0.1665,0.3975,7916.6663
636,637,boat,106.11200000000001,0.0108,19.896,19.896,106.11200000000001,141.112,0.0678,0.0025,0.0108,0.2377,6250.0013
637,638,charter,36.696,0.0468,67.712,67.712,12.696,36.696,0.1049,0.0451,0.0238,0.0468,3749.9999
638,639,pier,17.496,0.0025,17.496,17.496,78.732,107.73200000000001,0.0678,0.0025,0.0499,0.2421,5416.6667
639,640,boat,29.496,0.2413,452.272,452.272,29.496,64.49600000000001,0.5333,0.4522,0.2413,1.0266,9583.3357
640,641,charter,41.496,0.3087,93.31200000000001,93.31200000000001,17.496,41.496,0.1049,0.0079,0.0613,0.3087,5416.6667
641,642,pier,12.696,0.0789,12.696,12.696,57.132,86.132,0.0678,0.0789,0.1643,0.5391,3749.9999
642,643,boat,37.896,0.0023,202.112,202.112,37.896,61.896,0.1049,0.0451,0.0023,0.0046,12499.998
643,644,charter,66.896,1.0266,489.07199999999995,489.07199999999995,31.896,66.896,0.5333,0.4522,0.2413,1.0266,10416.666
644,645,boat,10.296,0.0613,54.912,54.912,10.296,34.296,0.1049,0.0079,0.0613,0.3087,2916.6666
645,646,pier,5.496,0.0025,5.496,5.496,24.732,53.732,0.0678,0.0025,0.0499,0.2421,1249.9998
646,647,charter,89.912,1.0905,10.296,10.296,54.912,89.912,0.0678,0.0789,0.0897,1.0905,2916.6666
647,648,boat,67.712,0.0102,12.696,12.696,67.712,102.712,0.0678,0.0789,0.0102,0.0209,3749.9999
648,649,charter,50.096000000000004,0.4216,231.472,231.472,15.095999999999998,50.096000000000004,0.5333,0.0069,0.0361,0.4216,4583.332
649,650,beach,10.296,0.0678,10.296,10.296,46.332,75.332,0.0678,0.0789,0.1643,0.5391,2916.6666
650,651,boat,7.896,0.1574,42.111999999999995,42.111999999999995,7.896,31.896,0.1049,0.0451,0.1574,0.4671,2083.3332
651,652,charter,50.096000000000004,0.3975,231.472,231.472,15.095999999999998,50.096000000000004,0.5333,0.4522,0.1665,0.3975,4583.332
652,653,charter,42.896,0.4216,121.072,121.072,7.896,42.896,0.5333,0.0069,0.0361,0.4216,2083.3332
653,654,boat,15.095999999999998,0.0156,231.472,231.472,15.095999999999998,50.096000000000004,0.5333,0.4522,0.0156,0.0058,4583.332
654,655,pier,10.296,0.0789,10.296,10.296,46.332,75.332,0.0678,0.0789,0.1643,0.5391,2916.6666
655,656,beach,5.496,0.0678,5.496,5.496,24.732,53.732,0.0678,0.0789,0.1643,0.5391,1249.9998
656,657,boat,37.896,0.0238,202.112,202.112,37.896,61.896,0.1049,0.0451,0.0238,0.0468,12499.998
657,658,pier,78.732,0.0503,78.732,78.732,78.732,103.73200000000001,0.0678,0.0503,0.2601,0.5391,5416.6667
658,659,boat,17.496,0.2413,268.272,268.272,17.496,52.496,0.5333,0.4522,0.2413,1.0266,5416.6667
659,660,beach,9.87,0.2537,9.87,9.87,32.9,51.4,0.2537,0.1498,0.2339,0.6288,2083.3332
660,661,pier,36.87,0.1498,36.87,36.87,122.9,141.4,0.2537,0.1498,0.2339,0.6288,9583.3357
661,662,charter,247.64,0.4216,276.432,276.432,212.64,247.64,0.5333,0.0069,0.0361,0.4216,10416.666
662,663,charter,39.37,0.1726,100.016,100.016,9.87,39.37,0.0678,0.0052,0.0732,0.1726,2083.3332
663,664,charter,183.64,1.0266,193.232,193.232,148.64,183.64,0.5333,0.4522,0.2413,1.0266,7083.3317
664,665,boat,9.87,0.0102,52.64,52.64,9.87,44.87,0.0678,0.0789,0.0102,0.0209,2083.3332
665,666,boat,18.87,0.0143,191.21599999999998,191.21599999999998,18.87,48.37,0.0678,0.0503,0.0143,0.0289,4583.332
666,667,beach,47.37,0.2537,47.37,47.37,157.9,176.4,0.2537,0.1498,0.0233,0.0219,12499.998
667,668,charter,47.87,1.0905,68.64,68.64,12.87,47.87,0.0678,0.0789,0.0897,1.0905,2916.6666
668,669,boat,47.37,0.0102,252.64,252.64,47.37,82.37,0.0678,0.0789,0.0102,0.0209,12499.998
669,670,boat,18.87,0.0143,191.21599999999998,191.21599999999998,18.87,48.37,0.0678,0.0503,0.0143,0.0289,4583.332
670,671,boat,12.87,0.0108,68.64,68.64,12.87,47.87,0.0678,0.0025,0.0108,0.2377,2916.6666
